species_scientific_name,species_common_name,taxonomic_group,family,latitude,longitude,country,state_province,event_date,year,month,data_source,observation_type,occurrence_id,india_role,migration_season,location_type,seasonal_density,iucn_red_list_status,grid_lat,grid_lon,Habitat_Type
Oriolus xanthornus,Black-hooded Oriole,Aves,Checklist Verified,9.4569591683,76.4436489344,India,Tamil Nadu / Kerala,,2025,8,iNaturalist,Scientific,308231618,Passage Migrant,Monsoon/Breeding,Terrestrial,Moderate,LC/Not Evaluated,9,76,Coral_Reef
Oriolus xanthornus,Black-hooded Oriole,Aves,Checklist Verified,29.4069149894,79.0092251077,India,Coastal India / Marine,,2025,8,iNaturalist,Scientific,308157058,Passage Migrant,Monsoon/Breeding,Terrestrial,Moderate,LC/Not Evaluated,29,79,Open_Ocean
Oriolus xanthornus,Black-hooded Oriole,Aves,Checklist Verified,11.100875,76.886805,India,Tamil Nadu / Kerala,,2025,8,iNaturalist,Scientific,307976257,Passage Migrant,Monsoon/Breeding,Terrestrial,Moderate,LC/Not Evaluated,11,76,Coral_Reef
Oriolus xanthornus,Black-hooded Oriole,Aves,Checklist Verified,11.101785,76.8875083333,India,Tamil Nadu / Kerala,,2025,8,iNaturalist,Scientific,307976165,Passage Migrant,Monsoon/Breeding,Terrestrial,Moderate,LC/Not Evaluated,11,76,Coral_Reef
Oriolus xanthornus,Black-hooded Oriole,Aves,Checklist Verified,29.4079159334,79.0099754557,India,Coastal India / Marine,,2025,8,iNaturalist,Scientific,307926033,Passage Migrant,Monsoon/Breeding,Terrestrial,Moderate,LC/Not Evaluated,29,79,Open_Ocean
Oriolus xanthornus,Black-hooded Oriole,Aves,Checklist Verified,21.0723125,86.5061094,India,Coastal India / Marine,,2018,10,iNaturalist,Scientific,307914296,Passage Migrant,Autumn/Passage,Terrestrial,Moderate,LC/Not Evaluated,21,86,Open_Ocean
Oriolus xanthornus,Black-hooded Oriole,Aves,Checklist Verified,21.4511246,82.5185837,India,Coastal India / Marine,,2017,1,iNaturalist,Scientific,307769812,Winter Visitor,Winter (Peak),Terrestrial,High,LC/Not Evaluated,21,82,Open_Ocean
Oriolus xanthornus,Black-hooded Oriole,Aves,Checklist Verified,22.090888961,88.7613659352,India,West Bengal / Assam,,2025,7,iNaturalist,Scientific,307678836,Passage Migrant,Monsoon/Breeding,Terrestrial,High,LC/Not Evaluated,22,88,Mangrove
Oriolus xanthornus,Black-hooded Oriole,Aves,Checklist Verified,22.1774879325,81.0843640566,India,Coastal India / Marine,,2025,8,iNaturalist,Scientific,307213307,Passage Migrant,Monsoon/Breeding,Terrestrial,Moderate,LC/Not Evaluated,22,81,Open_Ocean
Oriolus xanthornus,Black-hooded Oriole,Aves,Checklist Verified,22.2986624977,87.9197967052,India,Coastal India / Marine,,2025,8,iNaturalist,Scientific,306978514,Passage Migrant,Monsoon/Breeding,Terrestrial,Moderate,LC/Not Evaluated,22,87,Mangrove
Oriolus xanthornus,Black-hooded Oriole,Aves,Checklist Verified,23.2021544429,87.9607179614,India,Coastal India / Marine,,2025,8,iNaturalist,Scientific,306977256,Passage Migrant,Monsoon/Breeding,Terrestrial,Moderate,LC/Not Evaluated,23,87,Mangrove
Oriolus xanthornus,Black-hooded Oriole,Aves,Checklist Verified,20.2684561317,85.8098235611,India,Coastal India / Marine,,2021,1,iNaturalist,Scientific,306694427,Winter Visitor,Winter (Peak),Terrestrial,High,LC/Not Evaluated,20,85,Open_Ocean
Oriolus xanthornus,Black-hooded Oriole,Aves,Checklist Verified,11.4094429083,75.7398818806,India,Coastal India / Marine,,2025,8,iNaturalist,Scientific,306555832,Passage Migrant,Monsoon/Breeding,Terrestrial,Moderate,LC/Not Evaluated,11,75,Open_Ocean
Oriolus xanthornus,Black-hooded Oriole,Aves,Checklist Verified,20.3576105,85.8447846,India,Coastal India / Marine,,2021,3,iNaturalist,Scientific,306535190,Passage Migrant,Spring/Summer,Terrestrial,Moderate,LC/Not Evaluated,20,85,Open_Ocean
Oriolus xanthornus,Black-hooded Oriole,Aves,Checklist Verified,11.9221899659,75.6912225857,India,Coastal India / Marine,,2025,5,iNaturalist,Scientific,306485404,Passage Migrant,Spring/Summer,Terrestrial,Moderate,LC/Not Evaluated,11,75,Open_Ocean
Oriolus xanthornus,Black-hooded Oriole,Aves,Checklist Verified,10.9926834106,76.0566024778,India,Tamil Nadu / Kerala,,2025,8,iNaturalist,Scientific,306456200,Passage Migrant,Monsoon/Breeding,Terrestrial,Moderate,LC/Not Evaluated,10,76,Coral_Reef
Oriolus xanthornus,Black-hooded Oriole,Aves,Checklist Verified,12.6413073234,78.0611597747,India,Tamil Nadu / Kerala,,2023,6,iNaturalist,Scientific,305977723,Passage Migrant,Monsoon/Breeding,Terrestrial,High,LC/Not Evaluated,12,78,Coral_Reef
Oriolus xanthornus,Black-hooded Oriole,Aves,Checklist Verified,26.7960342168,88.2059587303,India,Coastal India / Marine,,2025,7,iNaturalist,Scientific,305728116,Passage Migrant,Monsoon/Breeding,Terrestrial,High,LC/Not Evaluated,26,88,Open_Ocean
Oriolus xanthornus,Black-hooded Oriole,Aves,Checklist Verified,9.7903972222,76.304625,India,Tamil Nadu / Kerala,,2025,8,iNaturalist,Scientific,305538288,Passage Migrant,Monsoon/Breeding,Terrestrial,Moderate,LC/Not Evaluated,9,76,Coral_Reef
Oriolus xanthornus,Black-hooded Oriole,Aves,Checklist Verified,12.0323463274,75.2566564456,India,Coastal India / Marine,,2025,5,iNaturalist,Scientific,305257780,Passage Migrant,Spring/Summer,Terrestrial,Moderate,LC/Not Evaluated,12,75,Open_Ocean
Oriolus xanthornus,Black-hooded Oriole,Aves,Checklist Verified,21.6495224,79.2451149,India,Coastal India / Marine,,2019,10,iNaturalist,Scientific,304424416,Passage Migrant,Autumn/Passage,Terrestrial,Moderate,LC/Not Evaluated,21,79,Open_Ocean
Oriolus xanthornus,Black-hooded Oriole,Aves,Checklist Verified,17.8364201,80.0330548,India,Coastal India / Marine,,2025,5,iNaturalist,Scientific,304256327,Passage Migrant,Spring/Summer,Terrestrial,Moderate,LC/Not Evaluated,17,80,Open_Ocean
Oriolus xanthornus,Black-hooded Oriole,Aves,Checklist Verified,13.6538464707,74.9337263811,India,Coastal India / Marine,,2016,6,iNaturalist,Scientific,303443025,Passage Migrant,Monsoon/Breeding,Terrestrial,High,LC/Not Evaluated,13,74,Coral_Reef
Oriolus xanthornus,Black-hooded Oriole,Aves,Checklist Verified,19.4878457848,73.5866490752,India,Maharashtra (Coastal),,2025,7,iNaturalist,Scientific,303045807,Passage Migrant,Monsoon/Breeding,Terrestrial,High,LC/Not Evaluated,19,73,Mangrove
Oriolus xanthornus,Black-hooded Oriole,Aves,Checklist Verified,12.9750379221,74.8090433043,India,Coastal India / Marine,,2024,7,iNaturalist,Scientific,302410133,Passage Migrant,Monsoon/Breeding,Terrestrial,High,LC/Not Evaluated,12,74,Coral_Reef
Oriolus xanthornus,Black-hooded Oriole,Aves,Checklist Verified,26.6260708708,94.3586992845,India,Coastal India / Marine,,2025,7,iNaturalist,Scientific,302224539,Passage Migrant,Monsoon/Breeding,Terrestrial,High,LC/Not Evaluated,26,94,Open_Ocean
Oriolus xanthornus,Black-hooded Oriole,Aves,Checklist Verified,13.626525,79.3634166667,India,Coastal India / Marine,,2025,7,iNaturalist,Scientific,301934292,Passage Migrant,Monsoon/Breeding,Terrestrial,High,LC/Not Evaluated,13,79,Open_Ocean
Oriolus xanthornus,Black-hooded Oriole,Aves,Checklist Verified,26.9822583,94.3000233,India,Coastal India / Marine,,2025,7,iNaturalist,Scientific,301717062,Passage Migrant,Monsoon/Breeding,Terrestrial,High,LC/Not Evaluated,26,94,Open_Ocean
Oriolus xanthornus,Black-hooded Oriole,Aves,Checklist Verified,15.5650613225,73.7763979286,India,Coastal India / Marine,,2025,7,iNaturalist,Scientific,301006954,Passage Migrant,Monsoon/Breeding,Terrestrial,High,LC/Not Evaluated,15,73,Coral_Reef
Oriolus xanthornus,Black-hooded Oriole,Aves,Checklist Verified,23.7893383437,86.7407777533,India,Coastal India / Marine,,2025,7,iNaturalist,Scientific,300639166,Passage Migrant,Monsoon/Breeding,Terrestrial,High,LC/Not Evaluated,23,86,Open_Ocean
Oriolus xanthornus,Black-hooded Oriole,Aves,Checklist Verified,23.7898414772,86.7408179864,India,Coastal India / Marine,,2025,7,iNaturalist,Scientific,300639158,Passage Migrant,Monsoon/Breeding,Terrestrial,High,LC/Not Evaluated,23,86,Open_Ocean
Oriolus xanthornus,Black-hooded Oriole,Aves,Checklist Verified,25.6374548804,88.1201670478,India,Coastal India / Marine,,2017,2,iNaturalist,Scientific,300353808,Winter Visitor,Winter (Peak),Terrestrial,Moderate,LC/Not Evaluated,25,88,Open_Ocean
Oriolus xanthornus,Black-hooded Oriole,Aves,Checklist Verified,23.7897547932,86.4464128877,India,Coastal India / Marine,,2025,7,iNaturalist,Scientific,300138294,Passage Migrant,Monsoon/Breeding,Terrestrial,High,LC/Not Evaluated,23,86,Open_Ocean
Oriolus xanthornus,Black-hooded Oriole,Aves,Checklist Verified,26.626144602,94.3586966023,India,Coastal India / Marine,,2025,7,iNaturalist,Scientific,299997300,Passage Migrant,Monsoon/Breeding,Terrestrial,High,LC/Not Evaluated,26,94,Open_Ocean
Phylloscopus griseolus,Sulphur-bellied Warbler,Aves,Checklist Verified,17.4858842727,78.5227792715,India,Coastal India / Marine,,2025,12,iNaturalist,Scientific,330848937,Winter Visitor,Winter (Peak),Terrestrial,High,LC/Not Evaluated,17,78,Open_Ocean
Phylloscopus griseolus,Sulphur-bellied Warbler,Aves,Checklist Verified,18.4270697,73.4035853,India,Maharashtra (Coastal),,2024,2,iNaturalist,Scientific,330793510,Winter Visitor,Winter (Peak),Terrestrial,Moderate,LC/Not Evaluated,18,73,Open_Ocean
Phylloscopus griseolus,Sulphur-bellied Warbler,Aves,Checklist Verified,21.040982405,75.5707569184,India,Coastal India / Marine,,2025,12,iNaturalist,Scientific,330734542,Winter Visitor,Winter (Peak),Terrestrial,High,LC/Not Evaluated,21,75,Open_Ocean
Phylloscopus griseolus,Sulphur-bellied Warbler,Aves,Checklist Verified,19.419011539,72.917102437,India,Maharashtra (Coastal),,2025,2,iNaturalist,Scientific,330712593,Winter Visitor,Winter (Peak),Terrestrial,Moderate,LC/Not Evaluated,19,72,Mangrove
Phylloscopus griseolus,Sulphur-bellied Warbler,Aves,Checklist Verified,19.5187812094,73.3141195423,India,Maharashtra (Coastal),,2025,2,iNaturalist,Scientific,330712591,Winter Visitor,Winter (Peak),Terrestrial,Moderate,LC/Not Evaluated,19,73,Mangrove
Phylloscopus griseolus,Sulphur-bellied Warbler,Aves,Checklist Verified,18.5512263317,73.7867655678,India,Maharashtra (Coastal),,2025,12,iNaturalist,Scientific,330690658,Winter Visitor,Winter (Peak),Terrestrial,High,LC/Not Evaluated,18,73,Open_Ocean
Phylloscopus griseolus,Sulphur-bellied Warbler,Aves,Checklist Verified,19.5940584416,79.8486188658,India,Coastal India / Marine,,2025,11,iNaturalist,Scientific,329091143,Winter Visitor,Winter (Peak),Terrestrial,Moderate,LC/Not Evaluated,19,79,Open_Ocean
Phylloscopus griseolus,Sulphur-bellied Warbler,Aves,Checklist Verified,17.4858842727,78.5227792715,India,Coastal India / Marine,,2025,11,iNaturalist,Scientific,328578232,Winter Visitor,Winter (Peak),Terrestrial,Moderate,LC/Not Evaluated,17,78,Open_Ocean
Phylloscopus griseolus,Sulphur-bellied Warbler,Aves,Checklist Verified,17.4858842727,78.5227792715,India,Coastal India / Marine,,2025,11,iNaturalist,Scientific,327991829,Winter Visitor,Winter (Peak),Terrestrial,Moderate,LC/Not Evaluated,17,78,Open_Ocean
Phylloscopus griseolus,Sulphur-bellied Warbler,Aves,Checklist Verified,23.4064569,79.9136731,India,Coastal India / Marine,,2025,11,iNaturalist,Scientific,327473197,Winter Visitor,Winter (Peak),Terrestrial,Moderate,LC/Not Evaluated,23,79,Open_Ocean
Phylloscopus griseolus,Sulphur-bellied Warbler,Aves,Checklist Verified,23.4064569,79.9136731,India,Coastal India / Marine,,2025,11,iNaturalist,Scientific,327473188,Winter Visitor,Winter (Peak),Terrestrial,Moderate,LC/Not Evaluated,23,79,Open_Ocean
Phylloscopus griseolus,Sulphur-bellied Warbler,Aves,Checklist Verified,19.1362843,73.1721278,India,Maharashtra (Coastal),,2025,10,iNaturalist,Scientific,321586987,Passage Migrant,Autumn/Passage,Terrestrial,Moderate,LC/Not Evaluated,19,73,Mangrove
Phylloscopus griseolus,Sulphur-bellied Warbler,Aves,Checklist Verified,18.9815444444,73.2613083333,India,Maharashtra (Coastal),,2025,10,iNaturalist,Scientific,321534249,Passage Migrant,Autumn/Passage,Terrestrial,Moderate,LC/Not Evaluated,18,73,Open_Ocean
Phylloscopus griseolus,Sulphur-bellied Warbler,Aves,Checklist Verified,24.5918065811,72.7141721167,India,Coastal India / Marine,,2018,2,iNaturalist,Scientific,320641415,Winter Visitor,Winter (Peak),Terrestrial,Moderate,LC/Not Evaluated,24,72,Open_Ocean
Phylloscopus griseolus,Sulphur-bellied Warbler,Aves,Checklist Verified,28.359,77.047,India,Coastal India / Marine,,2024,10,iNaturalist,Scientific,317210057,Passage Migrant,Autumn/Passage,Terrestrial,Moderate,LC/Not Evaluated,28,77,Open_Ocean
Phylloscopus griseolus,Sulphur-bellied Warbler,Aves,Checklist Verified,21.258903506,81.6187155763,India,Coastal India / Marine,,2020,12,iNaturalist,Scientific,316925242,Winter Visitor,Winter (Peak),Terrestrial,High,LC/Not Evaluated,21,81,Open_Ocean
Phylloscopus griseolus,Sulphur-bellied Warbler,Aves,Checklist Verified,26.3005750797,73.015181981,India,Coastal India / Marine,,2025,9,iNaturalist,Scientific,316251608,Passage Migrant,Monsoon/Breeding,Terrestrial,Moderate,LC/Not Evaluated,26,73,Open_Ocean
Phylloscopus griseolus,Sulphur-bellied Warbler,Aves,Checklist Verified,28.3514020282,77.1531444438,India,Coastal India / Marine,,2025,9,iNaturalist,Scientific,315531836,Passage Migrant,Monsoon/Breeding,Terrestrial,Moderate,LC/Not Evaluated,28,77,Open_Ocean
Phylloscopus griseolus,Sulphur-bellied Warbler,Aves,Checklist Verified,26.3042116071,73.0172526464,India,Coastal India / Marine,,2025,9,iNaturalist,Scientific,315170121,Passage Migrant,Monsoon/Breeding,Terrestrial,Moderate,LC/Not Evaluated,26,73,Open_Ocean
Phylloscopus griseolus,Sulphur-bellied Warbler,Aves,Checklist Verified,27.4986171316,75.1781666279,India,Coastal India / Marine,,2025,9,iNaturalist,Scientific,314377045,Passage Migrant,Monsoon/Breeding,Terrestrial,Moderate,LC/Not Evaluated,27,75,Open_Ocean
Phylloscopus griseolus,Sulphur-bellied Warbler,Aves,Checklist Verified,21.4511246,82.5185837,India,Coastal India / Marine,,2019,11,iNaturalist,Scientific,313908506,Winter Visitor,Winter (Peak),Terrestrial,Moderate,LC/Not Evaluated,21,82,Open_Ocean
Phylloscopus griseolus,Sulphur-bellied Warbler,Aves,Checklist Verified,26.303662784,73.0169710144,India,Coastal India / Marine,,2025,9,iNaturalist,Scientific,312405412,Passage Migrant,Monsoon/Breeding,Terrestrial,Moderate,LC/Not Evaluated,26,73,Open_Ocean
Phylloscopus griseolus,Sulphur-bellied Warbler,Aves,Checklist Verified,20.2717885,79.3875706,India,Coastal India / Marine,,2019,1,iNaturalist,Scientific,309021322,Winter Visitor,Winter (Peak),Terrestrial,High,LC/Not Evaluated,20,79,Open_Ocean
Phylloscopus griseolus,Sulphur-bellied Warbler,Aves,Checklist Verified,21.2191578,81.6976434,India,Coastal India / Marine,,2017,12,iNaturalist,Scientific,308197280,Winter Visitor,Winter (Peak),Terrestrial,High,LC/Not Evaluated,21,81,Open_Ocean
Phylloscopus griseolus,Sulphur-bellied Warbler,Aves,Checklist Verified,23.1401337,72.3928391,India,Coastal India / Marine,,2017,11,iNaturalist,Scientific,307743513,Winter Visitor,Winter (Peak),Terrestrial,Moderate,LC/Not Evaluated,23,72,Open_Ocean
Phylloscopus griseolus,Sulphur-bellied Warbler,Aves,Checklist Verified,26.6019036729,74.6631902084,India,Coastal India / Marine,,2023,3,iNaturalist,Scientific,298011472,Passage Migrant,Spring/Summer,Terrestrial,Moderate,LC/Not Evaluated,26,74,Open_Ocean
Phylloscopus griseolus,Sulphur-bellied Warbler,Aves,Checklist Verified,21.1003557805,79.0558896862,India,Coastal India / Marine,,2025,3,iNaturalist,Scientific,297590049,Passage Migrant,Spring/Summer,Terrestrial,Moderate,LC/Not Evaluated,21,79,Open_Ocean
Phylloscopus griseolus,Sulphur-bellied Warbler,Aves,Checklist Verified,28.4933670921,77.265294722,India,Coastal India / Marine,,2019,2,iNaturalist,Scientific,294882648,Winter Visitor,Winter (Peak),Terrestrial,Moderate,LC/Not Evaluated,28,77,Open_Ocean
Phylloscopus griseolus,Sulphur-bellied Warbler,Aves,Checklist Verified,24.604092,72.716915,India,Coastal India / Marine,,2022,2,iNaturalist,Scientific,289981297,Winter Visitor,Winter (Peak),Terrestrial,Moderate,LC/Not Evaluated,24,72,Open_Ocean
Phylloscopus griseolus,Sulphur-bellied Warbler,Aves,Checklist Verified,19.054618,79.221917,India,Coastal India / Marine,,2025,2,iNaturalist,Scientific,287599960,Winter Visitor,Winter (Peak),Terrestrial,Moderate,LC/Not Evaluated,19,79,Open_Ocean
Phylloscopus griseolus,Sulphur-bellied Warbler,Aves,Checklist Verified,17.3126916,77.855264,India,Coastal India / Marine,,2023,1,iNaturalist,Scientific,281815106,Winter Visitor,Winter (Peak),Terrestrial,High,LC/Not Evaluated,17,77,Open_Ocean
Phylloscopus griseolus,Sulphur-bellied Warbler,Aves,Checklist Verified,20.2603756,79.0235386,India,Coastal India / Marine,,2025,3,iNaturalist,Scientific,273029864,Passage Migrant,Spring/Summer,Terrestrial,Moderate,LC/Not Evaluated,20,79,Open_Ocean
Phylloscopus griseolus,Sulphur-bellied Warbler,Aves,Checklist Verified,28.5576777778,77.2208666667,India,Coastal India / Marine,,2025,4,iNaturalist,Scientific,272229411,Passage Migrant,Spring/Summer,Terrestrial,Moderate,LC/Not Evaluated,28,77,Open_Ocean
Phylloscopus griseolus,Sulphur-bellied Warbler,Aves,Checklist Verified,24.62942,72.7599575,India,Coastal India / Marine,,2025,3,iNaturalist,Scientific,271910079,Passage Migrant,Spring/Summer,Terrestrial,Moderate,LC/Not Evaluated,24,72,Open_Ocean
Phylloscopus griseolus,Sulphur-bellied Warbler,Aves,Checklist Verified,27.4986171316,75.1781666279,India,Coastal India / Marine,,2025,4,iNaturalist,Scientific,268525647,Passage Migrant,Spring/Summer,Terrestrial,Moderate,LC/Not Evaluated,27,75,Open_Ocean
Phylloscopus griseolus,Sulphur-bellied Warbler,Aves,Checklist Verified,26.5123251,80.2333343,India,Coastal India / Marine,,2015,9,iNaturalist,Scientific,268498652,Passage Migrant,Monsoon/Breeding,Terrestrial,Moderate,LC/Not Evaluated,26,80,Open_Ocean
Phylloscopus griseolus,Sulphur-bellied Warbler,Aves,Checklist Verified,17.940737,73.828861,India,Coastal India / Marine,,2025,3,iNaturalist,Scientific,267473258,Passage Migrant,Spring/Summer,Terrestrial,Moderate,LC/Not Evaluated,17,73,Open_Ocean
Phylloscopus griseolus,Sulphur-bellied Warbler,Aves,Checklist Verified,23.1723392,80.0164621,India,Coastal India / Marine,,2025,3,iNaturalist,Scientific,265516318,Passage Migrant,Spring/Summer,Terrestrial,Moderate,LC/Not Evaluated,23,80,Open_Ocean
Phylloscopus griseolus,Sulphur-bellied Warbler,Aves,Checklist Verified,22.5724355,78.2463442,India,Coastal India / Marine,,2025,3,iNaturalist,Scientific,265274357,Passage Migrant,Spring/Summer,Terrestrial,Moderate,LC/Not Evaluated,22,78,Open_Ocean
Phylloscopus griseolus,Sulphur-bellied Warbler,Aves,Checklist Verified,21.5282027288,70.5270120129,India,Coastal India / Marine,,2025,3,iNaturalist,Scientific,265179365,Passage Migrant,Spring/Summer,Terrestrial,Moderate,LC/Not Evaluated,21,70,Open_Ocean
Phylloscopus griseolus,Sulphur-bellied Warbler,Aves,Checklist Verified,22.460539,78.419617,India,Coastal India / Marine,,2025,2,iNaturalist,Scientific,264642512,Winter Visitor,Winter (Peak),Terrestrial,Moderate,LC/Not Evaluated,22,78,Open_Ocean
Phylloscopus griseolus,Sulphur-bellied Warbler,Aves,Checklist Verified,22.6159650574,78.1220134485,India,Coastal India / Marine,,2025,2,iNaturalist,Scientific,263389731,Winter Visitor,Winter (Peak),Terrestrial,Moderate,LC/Not Evaluated,22,78,Open_Ocean
Phylloscopus griseolus,Sulphur-bellied Warbler,Aves,Checklist Verified,18.6955112692,72.9255130736,India,Maharashtra (Coastal),,2025,2,iNaturalist,Scientific,263386045,Winter Visitor,Winter (Peak),Terrestrial,Moderate,LC/Not Evaluated,18,72,Open_Ocean
Phylloscopus griseolus,Sulphur-bellied Warbler,Aves,Checklist Verified,18.427058,73.403581,India,Maharashtra (Coastal),,2025,2,iNaturalist,Scientific,263383601,Winter Visitor,Winter (Peak),Terrestrial,Moderate,LC/Not Evaluated,18,73,Open_Ocean
Phylloscopus griseolus,Sulphur-bellied Warbler,Aves,Checklist Verified,18.427058,73.403581,India,Maharashtra (Coastal),,2025,2,iNaturalist,Scientific,263383529,Winter Visitor,Winter (Peak),Terrestrial,Moderate,LC/Not Evaluated,18,73,Open_Ocean
Phylloscopus griseolus,Sulphur-bellied Warbler,Aves,Checklist Verified,19.9847956795,76.5223539993,India,Coastal India / Marine,,2025,2,iNaturalist,Scientific,263383369,Winter Visitor,Winter (Peak),Terrestrial,Moderate,LC/Not Evaluated,19,76,Open_Ocean
